"","centre","x_grid","y_grid","latitude","longitude"
"246","x66y232",66,232,69.7723272169913,-136.618094532738
"247","x66y233",66,233,69.7773865363183,-135.971021931079
"248","x66y234",66,234,69.7799167090756,-135.32370152492
"249","x66y235",66,235,69.7799167090756,-134.67629847508
"250","x66y236",66,236,69.7773865363183,-134.028978068921
"251","x66y237",66,237,69.7723272169913,-133.381905467263
"252","x66y238",66,238,69.7647408015385,-132.735245451777
"253","x67y218",67,218,69.6588520999012,-145.678947196535
"254","x67y219",67,219,69.6991202292599,-145.045330369497
"255","x67y220",67,220,69.7369502111541,-144.40922140811
"256","x67y221",67,221,69.7723272169913,-143.770763282732
"257","x67y222",67,222,69.805237280835,-143.130102354156
"258","x67y223",67,223,69.8356673240968,-142.487388197144
"259","x67y224",67,224,69.8636051789331,-141.842773412631
"260","x67y225",67,225,69.8890396102517,-141.196413429104
"261","x67y226",67,226,69.9119603362363,-140.548466293718
"262","x67y227",67,227,69.9323580473025,-139.899092453788
"263","x67y228",67,228,69.9502244234039,-139.248454529361
"264","x67y229",67,229,69.9655521496149,-138.596717077629
"265","x67y230",67,230,69.9783349299196,-137.944046349988
"266","x67y231",67,231,69.9885674991487,-137.290610042639
"267","x67y232",67,232,69.9962456330097,-136.636577041617
"268","x67y233",67,233,70.0013661561657,-135.982117163224
"269","x67y234",67,234,70.0039269483268,-135.327400890845
"270","x67y235",67,235,70.0039269483268,-134.672599109156
"271","x67y236",67,236,70.0013661561657,-134.017882836776
"272","x67y237",67,237,69.9962456330097,-133.363422958383
"273","x67y238",67,238,69.9885674991487,-132.709389957362
"274","x68y218",68,218,69.8788616708827,-145.799515869732
"275","x68y219",68,219,69.9196068563412,-145.159055995847
"276","x68y220",68,220,69.9578867049265,-144.516020204968
"277","x68y221",68,221,69.9936859017424,-143.870555856759
"278","x68y222",68,222,70.0269900198456,-143.222813890575
"279","x68y223",68,223,70.0577855463018,-142.572948640544
"280","x68y224",68,224,70.0860599068862,-141.921117638435
"281","x68y225",68,225,70.1118014893273,-141.267481404849
"282","x68y226",68,226,70.1349996649926,-140.612203229325
"283","x68y227",68,227,70.1556448089253,-139.955448940052
"284","x68y228",68,228,70.1737283181437,-139.297386663942
"285","x68y229",68,229,70.1892426281215,-138.638186577865
"286","x68y230",68,230,70.2021812273766,-137.97802065195
"287","x68y231",68,231,70.2125386701025,-137.317062385871
"288","x68y232",68,232,70.2203105867837,-136.655486539119
"289","x68y233",68,233,70.225493692748,-135.993468856283
"290","x68y234",68,234,70.2280857946159,-135.331185788415
"291","x68y235",68,235,70.2280857946159,-134.668814211585
"292","x68y236",68,236,70.225493692748,-134.006531143718
"293","x68y237",68,237,70.2203105867837,-133.344513460881
"294","x68y238",68,238,70.2125386701025,-132.682937614129
"295","x69y218",69,218,70.0989262104488,-145.922804719869
"296","x69y219",69,219,70.1401587822834,-145.275358164878
"297","x69y220",69,220,70.1788983008658,-144.625248156124
"298","x69y221",69,221,70.2151289435529,-143.972626614897
"299","x69y222",69,222,70.2488358018948,-143.317649244107
"300","x69y223",69,223,70.2800049091441,-142.660475334466
"301","x69y224",69,224,70.3086232663493,-142.001267557495
"302","x69y225",69,225,70.3346788669173,-141.34019174591
"303","x69y226",69,226,70.3581607195418,-140.677416662045
"304","x69y227",69,227,70.3790588693949,-140.013113755036
"305","x69y228",69,228,70.3973644174872,-139.34745690756
"306","x69y229",69,229,70.4130695381103,-138.680622173031
"307","x69y230",69,230,70.4261674942809,-138.012787504183
"308","x69y231",69,231,70.4366526511153,-137.34413247407
"309","x69y232",69,232,70.4445204870726,-136.674837990529
"310","x69y233",69,233,70.4497676030137,-136.005086005254
"311","x69y234",69,234,70.4523917290335,-135.335059218609
"312","x69y235",69,235,70.4523917290335,-134.664940781391
"313","x69y236",69,236,70.4497676030137,-133.994913994746
"314","x69y237",69,237,70.4445204870726,-133.325162009471
"315","x69y238",69,238,70.4366526511153,-132.65586752593
"316","x70y218",70,218,70.3190410506156,-146.048905671655
"317","x70y219",70,219,70.3607716795916,-145.394324448362
"318","x70y220",70,220,70.3999809974294,-144.736988270403
"319","x70y221",70,221,70.4366526511153,-144.07705380093
"320","x70y222",70,222,70.4707712290504,-143.414681700307
"321","x70y223",70,223,70.5023222901132,-142.750036422919
"322","x70y224",70,224,70.5312923912373,-142.083285999753
"323","x70y225",70,225,70.5576691133859,-141.41460180734
"324","x70y226",70,226,70.5814410858068,-140.744158323767
"325","x70y227",70,227,70.6025980084597,-140.072132872515
"326","x70y228",70,228,70.6211306725124,-139.398705354996
"327","x70y229",70,229,70.6370309788129,-138.724057972748
"328","x70y230",70,230,70.6502919542492,-138.048374940298
"329","x70y231",70,231,70.6609077659212,-137.371842189789
"330","x70y232",70,232,70.6688737330559,-136.694647068537
"331","x70y233",70,233,70.67418633661,-136.016978030719
"332","x70y234",70,234,70.6768432265123,-135.339024324452
"333","x70y235",70,235,70.6768432265123,-134.660975675549
"334","x70y236",70,236,70.67418633661,-133.983021969281
"335","x70y237",70,237,70.6688737330559,-133.305352931463
"336","x70y238",70,238,70.6609077659212,-132.628157810211
"337","x71y218",71,218,70.5392013735661,-146.177914782506
"338","x71y219",71,219,70.5814410858068,-145.516046384545
"339","x71y220",71,220,70.6211306725124,-144.851327342808
"340","x71y221",71,221,70.6582532264148,-144.183919250844
"341","x71y222",71,222,70.6927928099071,-143.51398792975
"342","x71y223",71,223,70.7247344857627,-142.841703215103
"343","x71y224",71,224,70.754064346301,-142.16723872852
