"","corner","x_grid","y_grid","latitude","longitude"
"349","x69y220",69,220,70.1970136222093,-144.29893738551
"350","x69y221",69,221,70.2319823727238,-143.645137929502
"351","x69y222",69,222,70.2644203555194,-142.989062289286
"352","x69y223",69,223,70.2943140877467,-142.330871445981
"353","x69y224",69,224,70.3216510666333,-141.670729651703
"354","x69y225",69,225,70.3464197932296,-141.008804203977
"355","x69y226",69,226,70.3686097944683,-140.34526520854
"356","x69y227",69,227,70.3882116434411,-139.680285331298
"357","x69y228",69,228,70.4052169777987,-139.014039540295
"358","x69y229",69,229,70.4196185161956,-138.346704838607
"359","x69y230",69,230,70.4314100726981,-137.678459989127
"360","x69y231",69,231,70.4405865690939,-137.009485232299
"361","x69y232",69,232,70.4471440450431,-136.339961997891
"362","x69y233",69,233,70.4510796660236,-135.670072611931
"363","x69y234",69,234,70.4523917290335,-135
"364","x69y235",69,235,70.4510796660236,-134.329927388069
"365","x69y236",69,236,70.4471440450431,-133.660038002109
"366","x69y237",69,237,70.4405865690939,-132.990514767701
"367","x69y238",69,238,70.4314100726981,-132.321540010873
"368","x69y239",69,239,70.4196185161956,-131.653295161393
"369","x70y217",70,217,70.296923712562,-146.374742567236
"370","x70y218",70,218,70.3399063651036,-145.721615060009
"371","x70y219",70,219,70.3803763385105,-145.065656359383
"372","x70y220",70,220,70.4183168242724,-144.407021035667
"373","x70y221",70,221,70.4537119400829,-143.745867750619
"374","x70y222",70,222,70.4865467595818,-143.082359061613
"375","x70y223",70,223,70.5168073406753,-142.416661211336
"376","x70y224",70,224,70.5444807523116,-141.748943903546
"377","x70y225",70,225,70.5695550995964,-141.079380065553
"378","x70y226",70,226,70.5920195471332,-140.408145598141
"379","x70y227",70,227,70.6118643404861,-139.735419113755
"380","x70y228",70,228,70.6290808256626,-139.061381663872
"381","x70y229",70,229,70.6436614665311,-138.386216456523
"382","x70y230",70,230,70.6555998600852,-137.710108565043
"383","x70y231",70,231,70.6648907494885,-137.033244629163
"384","x70y232",70,232,70.671530034833,-136.355812549628
"385","x70y233",70,233,70.6755147815612,-135.678001177585
"386","x70y234",70,234,70.6768432265123,-135.000000000001
"387","x70y235",70,235,70.6755147815612,-134.321998822415
"388","x70y236",70,236,70.671530034833,-133.644187450372
"389","x70y237",70,237,70.6648907494885,-132.966755370837
"390","x70y238",70,238,70.6555998600852,-132.289891434957
"391","x70y239",70,239,70.6436614665311,-131.613783543477
"392","x71y217",71,217,70.5168153770736,-146.507345075185
"393","x71y218",71,218,70.5603212296865,-145.846980583526
"394","x71y219",71,219,70.6012858791596,-145.183686863676
"395","x71y220",71,220,70.6396919494636,-144.517623296826
"396","x71y221",71,221,70.675523018161,-143.848953590297
"397","x71y222",71,222,70.7087636478349,-143.177845572426
"398","x71y223",71,223,70.7393994160319,-142.504470971811
"399","x71y224",71,224,70.7674169435855,-141.829005181498
"400","x71y225",71,225,70.7928039211959,-141.151627008794
"401","x71y226",71,226,70.8155491341414,-140.472518411493
"402","x71y227",71,227,70.835642485011,-139.79186422138
"403","x71y228",71,228,70.8530750143479,-139.109851856011
"404","x71y229",71,229,70.8678389191084,-138.426671019817
"405","x71y230",71,230,70.8799275688454,-137.742513395678
"406","x71y231",71,231,70.8893355195408,-137.057572328192
"407","x71y232",71,232,70.8960585250155,-136.372042499916
"408","x71y233",71,233,70.9000935458646,-135.686119601915
"409","x71y234",71,234,70.9014387558706,-135.000000000001
"410","x71y235",71,235,70.9000935458646,-134.313880398086
"411","x71y236",71,236,70.8960585250155,-133.627957500084
"412","x71y237",71,237,70.8893355195408,-132.942427671809
"413","x71y238",71,238,70.8799275688454,-132.257486604323
"414","x71y239",71,239,70.8678389191084,-131.573328980184
"415","x72y217",72,217,70.7367415770569,-146.643032459112
"416","x72y218",72,218,70.7807822998016,-145.975276088215
"417","x72y219",72,219,70.8222527364937,-145.304487936443
"418","x72y220",72,220,70.861134917883,-144.630832384936
"419","x72y221",72,221,70.8974118567083,-143.95447839178
"420","x72y222",72,222,70.9310675809271,-143.275599277127
"421","x72y223",72,223,70.9620871653923,-142.594372491407
"422","x72y224",72,224,70.9904567618318,-141.910979367273
"423","x72y225",72,225,71.0161636269947,-141.225604855958
"424","x72y226",72,226,71.039196148833,-140.538437248915
"425","x72y227",72,227,71.0595438705927,-139.849667885671
"426","x72y228",72,228,71.0771975127029,-139.159490848949
"427","x72y229",72,229,71.0921489923514,-138.468102648203
"428","x72y230",72,230,71.104391440655,-137.775701892808
"429","x72y231",72,231,71.1139192173362,-137.082488956214
"430","x72y232",72,232,71.1207279228346,-136.388665632469
"431","x72y233",72,233,71.1248144077909,-135.694434786548
"432","x72y234",72,234,71.1261767798561,-135
"433","x72y235",72,235,71.1248144077909,-134.305565213452
"434","x72y236",72,236,71.1207279228346,-133.611334367531
"435","x72y237",72,237,71.1139192173362,-132.917511043786
"436","x72y238",72,238,71.104391440655,-132.224298107192
"437","x72y239",72,239,71.0921489923514,-131.531897351797
"438","x73y217",73,217,70.9566969689029,-146.781912056823
"439","x73y218",73,218,71.001284626644,-146.106604170014
"440","x73y219",73,219,71.0432723412665,-145.428157172249
"441","x73y220",73,220,71.0826415231476,-144.746740642174
"442","x73y221",73,221,71.1193745940987,-144.062529003597
"443","x73y222",73,222,71.1534550225213,-143.375701300361
"444","x73y223",73,223,71.1848673569375,-142.686440952924
"445","x73y224",73,224,71.213597257742,-141.994935497317
"446","x73y225",73,225,71.2396315270271,-141.301376307217
"447","x73y226",73,226,71.2629581363381,-140.60595830006
"448","x73y227",73,227,71.2835662522245,-139.908879628184
"449","x73y228",73,228,71.3014462594624,-139.210341356148
"450","x73y229",73,229,71.3165897818313,-138.510547125465
"451","x73y230",73,230,71.3289897003424,-137.809702808075
"452","x73y231",73,231,71.3386401688238,-137.108016150007
"453","x73y232",73,232,71.3455366267841,-136.405696406715
"454","x73y233",73,233,71.3496758094877,-135.702953971697
"455","x73y234",73,234,71.351055755189,-135
"456","x73y235",73,235,71.3496758094877,-134.297046028303
"457","x73y236",73,236,71.3455366267841,-133.594303593285
"458","x73y237",73,237,71.3386401688238,-132.891983849993
"459","x73y238",73,238,71.3289897003424,-132.190297191925
"460","x73y239",73,239,71.3165897818313,-131.489452874535
"461","x74y217",74,217,71.1766760239815,-146.92409616629
"462","x74y218",74,218,71.2218230940182,-146.24107220522
"463","x74y219",74,219,71.2643399740147,-145.554796748415
"464","x74y220",74,220,71.3042074252749,-144.865444778426
"465","x74y221",74,221,71.3414072510733,-144.173196410001
"466","x74y222",74,222,71.3759223338691,-143.478236654192
"467","x74y223",74,223,71.4077366708215,-142.780755162664
"468","x74y224",74,224,71.4368354074408,-142.080945952894
"469","x74y225",74,225,71.4632048692118,-141.379007115068
"470","x74y226",74,226,71.4868325910382,-140.675140501644
"471","x74y227",74,227,71.5077073443597,-139.969551400659
"472","x74y228",74,228,71.5258191618074,-139.262448194006
"473","x74y229",74,229,71.5411593592706,-138.554042002011
"474","x74y230",74,230,71.5537205552619,-137.844546315781
"475","x74y231",74,231,71.5634966874799,-137.134176618837
"476","x74y232",74,232,71.570483026482,-136.423149999707
"477","x74y233",74,233,71.5746761863945,-135.711684757181
"478","x74y234",74,234,71.5760741326052,-135
"479","x74y235",74,235,71.5746761863945,-134.288315242819
"480","x74y236",74,236,71.570483026482,-133.576850000293
"481","x74y237",74,237,71.5634966874799,-132.865823381163
"482","x74y238",74,238,71.5537205552619,-132.155453684219
"483","x74y239",74,239,71.5411593592706,-131.445957997989
"484","x75y217",75,217,71.3966730181451,-147.069702330625
"485","x75y218",75,218,71.4423924088092,-146.378792628032
"486","x75y219",75,219,71.4854507564864,-145.684513693699
"487","x75y220",75,220,71.5258281430544,-144.987046129715
"488","x75y221",75,221,71.5635057240302,-144.286575977757
"489","x75y222",75,222,71.5984657679871,-143.583294471886
"490","x75y223",75,223,71.6306916941967,-142.877397769915
"491","x75y224",75,224,71.6601681083139,-142.169086664025
"492","x75y225",75,225,71.6868808359312,-141.458566271533
"493","x75y226",75,226,71.7108169538351,-140.746045706815
"494","x75y227",75,227,71.731964818806,-140.031737735552
"495","x75y228",75,228,71.7503140938132,-139.315858412629
"496","x75y229",75,229,71.7658557714688,-138.598626705115
"497","x75y230",75,230,71.7785821946163,-137.880264101906
"498","x75y231",75,231,71.7884870739447,-137.160994211716
"499","x75y232",75,232,71.7955655025318,-136.441042351191
"500","x75y233",75,233,71.7998139672398,-135.720635125024
"501","x75y234",75,234,71.8012303568997,-135
"502","x75y235",75,235,71.7998139672398,-134.279364874976
