"","centre","x_grid","y_grid","latitude","longitude"
"222","x129y278",129,278,78.401642264331,-75.3791260113684
"223","x129y279",129,279,78.2039667777874,-74.8141627377987
"224","x129y280",129,280,78.0052580295247,-74.2679952148928
"225","x129y281",129,281,77.8055724434482,-73.7397952916881
"226","x129y282",129,282,77.6049631691969,-73.2287761813697
"227","x129y283",129,283,77.4034803010206,-72.7341905049855
"228","x129y284",129,284,77.2011710815131,-72.2553283749431
"229","x129y285",129,285,76.9980800911405,-71.7915155294192
"230","x129y286",129,286,76.7942494244798,-71.3421115258805
"231","x129y287",129,287,76.5897188540475,-70.9065079995144
"232","x130y267",130,267,80.6274517096062,-82.0106732336032
"233","x130y268",130,268,80.4433739806108,-81.179620447979
"234","x130y269",130,269,80.2574187916369,-80.3802722003012
"235","x130y270",130,270,80.0696971706127,-79.6111421845305
"236","x130y271",130,271,79.8803130269998,-78.8708107103889
"237","x130y272",130,272,79.689363626205,-78.1579238846723
"238","x130y273",130,273,79.4969400383553,-77.4711922908486
"239","x130y274",130,274,79.3031275611396,-76.8093892877932
"240","x130y275",130,275,79.1080061168973,-76.1713490277199
"241","x130y276",130,276,78.9116506244993,-75.5559642755078
"242","x130y277",130,277,78.7141313468231,-74.9621840964178
"243","x130y278",130,278,78.5155142148077,-74.3890114663204
"244","x130y279",130,279,78.3158611291973,-73.8355008477431
"245","x130y280",130,280,78.1152302411374,-73.3007557660064
"246","x130y281",130,281,77.913676212861,-72.7839264122094
"247","x130y282",130,282,77.7112504596452,-72.2842072936231
"248","x130y283",130,283,77.5080013742626,-71.8008349469547
"249","x130y284",130,284,77.3039745350825,-71.3330857257799
"250","x130y285",130,285,77.0992128989476,-70.8802736700689
"251","x130y286",130,286,76.8937569798995,-70.4417484630026
"252","x130y287",130,287,76.687645014769,-70.0168934781001
"253","x131y267",131,267,80.7636707399532,-80.8698235177214
"254","x131y268",131,268,80.5768858224357,-80.0493733120485
"255","x131y269",131,269,80.388301015626,-79.2611028990946
"256","x131y270",131,270,80.1980258371172,-78.5034369824143
"257","x131y271",131,271,80.0061625168434,-77.7748773242643
"258","x131y272",131,272,79.8128065123349,-77.0740008752941
"259","x131y273",131,273,79.618046992087,-76.3994574833413
