"","corner","x_grid","y_grid","latitude","longitude"
"106","x71y206",71,206,69.9466966101328,-153.951684365908
"107","x71y207",71,207,70.0183230486276,-153.33189930423
"108","x71y208",71,208,70.0876547590059,-152.707639141902
"109","x71y209",71,209,70.1546655810765,-152.079005034647
"110","x71y210",71,210,70.2193298877773,-151.44610377221
"111","x71y211",71,211,70.2816226247373,-150.809047763699
"112","x71y212",71,212,70.3415193499294,-150.16795500725
"113","x71y213",71,213,70.3989962732882,-149.522949043538
"114","x71y214",71,214,70.4540302961626,-148.874158892657
"115","x71y215",71,215,70.5065990504702,-148.221718974023
"116","x72y193",72,193,69.0188932274097,-161.84454384438
"117","x72y194",72,194,69.1188258472477,-161.28555841245
"118","x72y195",72,195,69.2168243499193,-160.721133176285
"119","x72y196",72,196,69.3128582842523,-160.151299481401
"120","x72y197",72,197,69.4068972586807,-159.576093556212
"121","x72y198",72,198,69.4989109722307,-158.995556646591
"122","x72y199",72,199,69.5888692466865,-158.409735144385
"123","x72y200",72,200,69.6767420598984,-157.818680709027
"124","x72y201",72,201,69.7624995801953,-157.222450381428
"125","x72y202",72,202,69.8461122018498,-156.62110668926
"126","x72y203",72,203,69.9275505815414,-156.014717742766
"127","x72y204",72,204,70.0067856757514,-155.403357320212
"128","x72y205",72,205,70.0837887790206,-154.787104942115
"129","x72y206",72,206,70.1585315629846,-154.166045933381
"130","x72y207",72,207,70.2309861161044,-153.5402714725
"131","x72y208",72,208,70.3011249839898,-152.909878626974
"132","x72y209",72,209,70.368921210217,-152.274970374202
"133","x72y210",72,210,70.4343483775254,-151.63565560705
"134","x72y211",72,211,70.4973806492762,-150.992049123415
"135","x72y212",72,212,70.5579928110469,-150.34427159914
"136","x72y213",72,213,70.6161603122288,-149.692449543692
"137","x72y214",72,214,70.6718593074902,-149.036715238097
"138","x72y215",72,215,70.7250666979616,-148.377206654709
"139","x73y193",73,193,69.2180460860174,-162.128838313709
"140","x73y194",73,194,69.3190242942019,-161.565749812377
"141","x73y195",73,195,69.4180576961385,-160.997072126455
"142","x73y196",73,196,69.515115087728,-160.422835328263
"143","x73y197",73,197,69.6101653111691,-159.84307454768
"144","x73y198",73,198,69.7031772868827,-159.257830118009
"145","x73y199",73,199,69.794120046705,-158.667147715735
